NexPond-359781	-36.09714	-31.703926
NexPond-359877	-35.9238	-32.097725
NexPond-360361	-36.224125	-31.768791
NexPond-360457	-36.25937	-31.646675
NexPond-361337	-36.699326	-31.47476
NexPond-361433	-35.59965	-32.25773
NexPond-362428	-36.64281	-31.550642
NexPond-363907	-52.52894	-29.159035
NexPond-364464	-45.09183	-25.92467
NexPond-371834	-56.352882	-25.194838
NexPond-372754	-58.67165	-16.884554
NexPond-373158	-55.794052	-16.9462
NexPond-373922	-52.308075	-7.8574524
NexPond-375034	-56.84432	-21.547304
NexPond-375474	-53.69476	-7.4565578
NexPond-375570	-50.67823	-4.801599
NexPond-376014	-50.388004	-8.607793
NexPond-376110	-56.55936	-15.388601
NexPond-376734	-50.6727	-7.2949753
NexPond-377582	-57.516136	-20.635227
NexPond-377598	-57.925343	-13.650779
NexPond-379118	-57.148792	-10.310362
NexPond-379214	-57.727448	-19.553322
NexPond-379543	-55.79998	-23.618586
NexPond-379639	-55.34348	-25.649502
NexPond-380335	-58.023144	-18.423351
NexPond-380431	-47.533703	-4.6323013
NexPond-380536	-57.143482	-10.94834
NexPond-381057	-56.924805	-11.22782
NexPond-381153	-57.27901	-21.733082
NexPond-381514	-53.17435	-7.6315093
NexPond-381610	-55.24328	-9.898723
NexPond-381714	-50.76675	-5.9244237
NexPond-381810	-54.074196	-7.814742
NexPond-382095	-50.715443	-5.3248715
NexPond-382191	-53.05898	-8.16061
NexPond-382684	-53.707638	-8.825168
NexPond-382780	-50.234013	-4.898044
NexPond-383050	-49.41103	-4.7957964
NexPond-383146	-52.436497	-6.823929
NexPond-383320	-58.239475	-12.780441
NexPond-383416	-59.363094	-11.852526
NexPond-383513	-54.103836	-9.436534
NexPond-383609	-55.712517	-15.0010395
NexPond-384114	-57.255386	-23.397596
NexPond-384210	-59.454697	-19.101173
NexPond-384498	-59.77243	-17.468712
NexPond-384594	-59.691635	-11.083011
NexPond-384694	-59.489113	-12.7272415
NexPond-384790	-58.882565	-12.547301
NexPond-385294	-48.830532	-4.7656107
NexPond-385390	-60.185677	-13.029984
NexPond-385972	-57.273308	-16.676807
NexPond-386068	-53.569935	-11.07085
NexPond-386578	-52.484818	-5.404764
NexPond-386674	-57.092308	-17.151829
NexPond-387140	-52.605583	-6.295829
NexPond-387236	-52.873493	-5.9196587
NexPond-387332	-59.223465	-18.031406
NexPond-387428	-58.33636	-12.959352
NexPond-387628	-52.873436	-7.6621842
NexPond-387724	-52.33883	-5.9740324
NexPond-387976	-57.016064	-16.416552
NexPond-388072	-58.115242	-22.358053
NexPond-388168	-56.39462	-16.20757
NexPond-388264	-54.779472	-23.190899
NexPond-388694	-56.26629	-7.35154
NexPond-391002	-53.259758	-9.283961
NexPond-391098	-49.476395	-5.496462
NexPond-391382	-55.931366	-9.317721
NexPond-391478	-58.54704	-15.466595
NexPond-391586	-51.405807	-4.9104548
NexPond-391682	-55.16752	-11.044848
NexPond-392196	-57.431313	-14.701867
NexPond-392292	-50.952362	-9.298812
NexPond-392394	-55.156723	-9.097976
NexPond-392966	-51.11081	-9.878459
NexPond-393370	-57.88253	-17.035566
NexPond-393466	-55.183132	-16.621521
NexPond-393562	-51.468983	-5.338304
NexPond-394034	-49.51208	-29.745968
NexPond-394130	-48.103912	-12.755333
NexPond-394574	-51.498665	-29.34074
NexPond-394670	-48.081356	-13.429531
NexPond-394801	-55.5541	-16.101955
NexPond-394897	-53.613792	-11.176095
NexPond-394993	-53.39761	-27.144062
NexPond-395089	-56.0702	-7.5122633
NexPond-395153	-48.554497	-13.664346
NexPond-395249	-69.30332	-15.813627
NexPond-395474	-55.870758	-13.248198
NexPond-395570	-54.69042	-8.312942
NexPond-395771	-55.40389	-8.682454
NexPond-395867	-53.5451	-13.618957
NexPond-396054	-46.494404	-30.279236
NexPond-396150	-46.348495	-25.225412
NexPond-396536	-55.65478	-25.402348
NexPond-396632	-56.300705	-25.050198
NexPond-396728	-50.104195	-17.193485
NexPond-396824	-55.602943	-23.907768
NexPond-397572	-56.033268	-21.924778
NexPond-397668	-53.600933	-10.269397
NexPond-398199	-55.706257	-21.533972
NexPond-398295	-54.192005	-12.255474
NexPond-398391	-55.99923	-19.026423
NexPond-398487	-56.042976	-19.616049
NexPond-399107	-54.07179	-11.938142
NexPond-399203	-55.091038	-9.881976
NexPond-399299	-52.191048	-28.23966
NexPond-399395	-55.961327	-21.375969
NexPond-399747	-54.433716	-12.968786
NexPond-399843	-55.11317	-15.805171
NexPond-400651	-55.47929	-13.191123
NexPond-400747	-54.546734	-11.3712435
NexPond-401315	-48.341934	-13.883153
NexPond-401547	-40.603275	-26.974174
NexPond-401675	5.707121	-41.592445
NexPond-402323	-55.61279	-19.579174
NexPond-402419	-49.162712	-10.227891
NexPond-403090	-41.85715	-30.34596
NexPond-403186	-39.334553	-30.84018
NexPond-403282	-43.008396	-29.89834
NexPond-403378	-53.047638	-24.185558
NexPond-403455	-50.93792	-22.029686
NexPond-403651	-55.560303	-13.723655
NexPond-403747	-57.704956	-21.468058
NexPond-404126	-54.004597	-24.147463
NexPond-404222	-68.594505	-14.580832
NexPond-404510	-64.13476	-11.952393
NexPond-404606	-64.16308	-11.996492
NexPond-404971	-49.80995	-23.113007
NexPond-405067	-53.46096	-24.80422
NexPond-405359	-51.98471	5.006914
NexPond-405456	-52.303276	5.2332416
NexPond-405686	-51.734867	5.242579
NexPond-405782	-51.945023	5.060392
NexPond-405878	-52.15802	5.254163
NexPond-405974	-51.76812	4.7002053
NexPond-406186	-34.763657	-31.874304
NexPond-407080	-67.20888	-19.324333
NexPond-407474	-52.48999	-17.588575
NexPond-407570	-48.902447	-23.5505
NexPond-407882	-45.959164	-25.799799
NexPond-407978	-45.83395	-25.941378
NexPond-408074	-45.428204	-26.05556
NexPond-408170	-47.701565	-21.524237
NexPond-408286	-50.22973	-23.195108
NexPond-408382	-57.848083	-14.275405
NexPond-408478	-48.386017	-10.486894
NexPond-408574	-50.04918	-23.62559
NexPond-408802	-50.717762	-25.639183
NexPond-408898	-58.700027	-17.532824
NexPond-409092	-50.618126	-25.82111
NexPond-409188	-48.381557	-25.031708
NexPond-409386	-54.494335	-23.33933
NexPond-409482	-44.938095	-23.383535
NexPond-409580	-46.601425	-12.786163
NexPond-409676	-52.100594	-27.13816
NexPond-409772	-46.539207	-11.466608
NexPond-409868	-45.59897	-29.513063
NexPond-410132	-46.537617	-12.733793
NexPond-410228	-49.01492	-27.218748
NexPond-410606	-66.190094	-13.381544
NexPond-410653	-51.133137	-7.83126
NexPond-410749	-48.44591	-12.556726
NexPond-410845	-53.31297	-18.731932
NexPond-410945	-48.800465	-27.632004
NexPond-411041	-49.018394	-28.005655
NexPond-411356	-50.72895	-25.063862
NexPond-411452	-54.32254	-18.412298
NexPond-411548	-44.136143	-26.955334
NexPond-411647	-47.23391	-13.6987705
NexPond-411743	-48.502224	-24.32786
NexPond-411839	-53.78203	-18.638628
NexPond-411935	-55.139717	-17.146332
NexPond-412438	-46.604603	-12.378461
NexPond-412533	-45.46009	-31.218239
NexPond-412630	-40.093178	-29.040962
NexPond-412726	-50.88706	-12.2185545
NexPond-412967	-51.7584	-12.101052
NexPond-413063	-50.368168	-12.412186
NexPond-413159	-51.84535	-12.208365
NexPond-413255	-51.711338	-17.465754
NexPond-413602	-51.338287	-23.882399
NexPond-413698	-51.69331	-24.662895
NexPond-413794	-45.13212	-31.002422
NexPond-414053	-42.929207	-28.17978
NexPond-414149	-40.64534	-25.710653
NexPond-414245	-47.089943	-27.608864
NexPond-414341	-41.66379	-27.528635
NexPond-414626	-47.95835	-28.358751
NexPond-414722	-49.854855	-26.713856
NexPond-414818	-47.552082	-29.659458
NexPond-414914	-40.25418	-27.905788
NexPond-415277	-48.85101	-21.569073
NexPond-415373	-49.795273	-23.843279
NexPond-415606	-50.181927	-28.097702
NexPond-415702	-49.8811	-27.079338
NexPond-415798	-35.228054	-27.990831
NexPond-415894	-66.64866	-13.760189
NexPond-416107	-54.242558	-23.889057
NexPond-416201	-67.10303	-17.816444
NexPond-416297	-68.47705	-14.819631
NexPond-416393	-66.1816	-12.416008
NexPond-416726	-63.70937	-17.506098
NexPond-416822	-63.730865	-17.513502
NexPond-416918	-66.98934	-15.955663
NexPond-417014	-64.30394	-17.493677
NexPond-417266	-64.51009	-18.372507
NexPond-417362	-66.23871	-16.648985
NexPond-418291	-65.7487	-16.311749
NexPond-418387	-42.331997	-26.455828
NexPond-418483	-48.413647	-7.031797
NexPond-418735	-41.676132	-27.283731
NexPond-418831	-47.44943	-26.729948
NexPond-418927	-48.596024	-26.508919
NexPond-419023	-40.45553	-23.445517
NexPond-419246	-42.152367	-26.32668
NexPond-419342	-46.12915	-28.367294
NexPond-419438	-65.59596	-19.336363
NexPond-420006	-41.52577	-25.586208
NexPond-420102	-47.25108	-19.390778
NexPond-420198	-43.001522	-26.917099
NexPond-420294	-41.08518	-29.282722
NexPond-420506	-47.16699	-20.336693
NexPond-420602	-40.832687	-29.161898
NexPond-420698	-46.381466	-31.373632
NexPond-420794	-66.5362	-20.193893
NexPond-421066	-67.21026	-20.270472
NexPond-421149	-43.246277	-27.356627
NexPond-421245	-38.757153	-29.562681
NexPond-421646	-40.229256	-29.310755
NexPond-421742	-45.129875	-28.906565
NexPond-421838	-38.900204	-27.042099
NexPond-421934	-42.579597	-26.300013
NexPond-422206	-40.763626	-30.21597
NexPond-422302	-50.445026	-27.240053
NexPond-422486	-42.250076	-27.778048
NexPond-422582	-66.39306	-11.759762
NexPond-422678	-40.540707	-32.74666
NexPond-422774	-41.830544	-27.581898
NexPond-423046	15.382942	-44.57284
NexPond-423141	-1.2786475	-41.223614
NexPond-423726	-6.24925	-44.813538
NexPond-423822	-7.2605944	-44.36216
NexPond-423918	-42.00795	-28.68355
NexPond-424014	-65.426674	-19.746168
NexPond-424114	-1.2520818	-39.400417
NexPond-424210	15.6953335	-44.589703
NexPond-424326	-65.56263	-14.467317
NexPond-424422	-65.66039	-14.462771
NexPond-424518	-66.77374	-17.420462
NexPond-424786	-66.05717	-19.77367
NexPond-424882	-67.52471	-18.507242
NexPond-425182	-67.717636	-18.49513
NexPond-425278	-65.23734	-18.142845
NexPond-425570	-68.06011	-18.416893
NexPond-425658	-65.87108	-14.406085
NexPond-425904	-66.38366	-18.810816
NexPond-426000	-66.61113	-18.891068
NexPond-426096	-65.931175	-17.715256
NexPond-427906	-36.379574	-29.04333
NexPond-428001	-35.889465	-30.483046
NexPond-428097	-35.217068	-26.05433
NexPond-428153	-35.224274	-26.211546
NexPond-428446	-35.98747	-30.164951
NexPond-429398	-38.78362	-32.195892
NexPond-429706	-41.201912	-31.073313
NexPond-429802	-43.98442	-23.609678
NexPond-429956	27.770113	-11.221248
NexPond-430346	-43.171406	-23.437912
NexPond-430442	-47.823868	-27.12126
NexPond-430538	-48.009422	-26.33433
NexPond-430634	-53.159447	-16.543531
NexPond-431166	-50.446056	-20.25194
NexPond-431262	-68.39986	-15.577957
NexPond-431358	-53.087704	-13.988279
NexPond-431454	-47.548523	-4.924927
NexPond-431738	-42.916874	-24.460909
NexPond-431831	-65.836586	-18.83232
NexPond-432126	-65.24213	-17.525143
NexPond-432222	-65.11548	-18.554
NexPond-432318	-48.563843	-19.882334
NexPond-432414	-49.848076	-18.423523
NexPond-432686	-67.48657	-16.186995
NexPond-432782	-48.813663	-18.508741
NexPond-432878	-52.37822	-22.04384
NexPond-432974	-61.449543	-13.7342415
NexPond-433362	-49.986317	-17.757572
NexPond-433458	-54.184467	-16.69335
NexPond-433650	-55.37246	-21.687248
NexPond-433849	-53.589	-22.708023
NexPond-433945	-59.055088	-15.829787
NexPond-434041	-52.444572	-20.16422
NexPond-434137	-52.53326	-21.248007
NexPond-434582	-51.447777	-19.23694
NexPond-434678	-52.374413	-10.011506
NexPond-435500	-0.09583737	-38.615944
NexPond-435596	-0.020524327	-37.794415
NexPond-435882	-2.9630013	-40.77649
NexPond-435978	-2.4619257	-41.478344
NexPond-436126	-52.311108	-20.06411
NexPond-436222	-49.43663	-14.002056
NexPond-436318	-46.644043	-10.709487
NexPond-436414	-52.711708	-21.569
NexPond-436706	-51.329735	-20.236902
NexPond-436802	-46.457993	-11.072474
NexPond-436898	-47.346214	-11.695608
NexPond-436994	-47.510468	-28.917019
NexPond-437286	-53.39995	-21.772963
NexPond-437382	-48.15833	-18.73678
NexPond-437478	-52.024433	-20.675669
NexPond-437574	-52.74023	-27.33075
NexPond-437966	-53.258804	-19.70993
NexPond-438062	-47.3928	-30.98464
NexPond-438158	-48.18276	-30.215807
NexPond-438254	-51.466328	-18.874954
NexPond-438546	-46.51909	-9.737309
NexPond-438642	-47.01299	-18.175705
NexPond-438738	-45.37488	-11.009358
NexPond-438834	-45.57998	-12.253025
NexPond-439226	-39.850006	-31.654573
NexPond-439322	-46.787243	-17.409552
NexPond-439418	-52.167183	-13.879632
NexPond-439514	-45.92601	-29.926628
NexPond-439866	-2.1674974	-41.82685
NexPond-439962	2.218597	-39.60644
NexPond-440058	0.8108657	-39.29388
NexPond-440566	-46.476997	-3.2449515
NexPond-440662	5.412877	-46.056572
NexPond-440846	-2.2979589	-43.972664
NexPond-440942	-46.383175	-3.2870295
NexPond-441038	-0.04745202	-37.72347
NexPond-441134	-46.259792	-3.3549516
NexPond-441706	-43.98838	-32.01138
NexPond-441802	-41.032608	-32.53822
NexPond-441898	-42.909683	-33.488033
NexPond-441994	-40.6592	-32.578163
NexPond-442306	-46.06257	-33.591164
NexPond-442402	-46.807568	-32.629288
NexPond-442498	-45.15577	-9.691955
NexPond-442594	-47.18387	-5.3065524
NexPond-442941	-46.980618	-32.424206
NexPond-443037	-42.482372	-31.950933
NexPond-443133	-42.811314	-29.902601
NexPond-443229	-50.51938	-31.801851
NexPond-443346	-46.655117	-32.880394
NexPond-443442	-42.252026	-31.391176
NexPond-443538	-43.323868	-31.066452
NexPond-443998	-45.812534	-9.374756
NexPond-444094	-45.25594	-10.822986
NexPond-444190	-42.22385	-31.81268
NexPond-444286	-43.427437	-32.062195
NexPond-444666	1.7635821	-41.69236
NexPond-444762	5.341538	-45.305286
NexPond-444858	2.808231	-45.85618
NexPond-444954	16.045958	-45.45576
NexPond-445298	1.0850896	-44.2104
NexPond-445394	5.503728	-45.241344
NexPond-445748	4.0003443	-39.106655
NexPond-445844	1.258559	-43.67533
NexPond-446070	-48.99606	-6.120627
NexPond-446159	-42.382942	-31.098812
NexPond-446253	-47.53901	-23.673153
NexPond-446446	10.984059	-45.056644
NexPond-446541	3.1972125	-46.071644
NexPond-446643	2.9757395	-42.81525
NexPond-446739	0.15999022	-41.370205
NexPond-447046	7.2189617	-46.50505
NexPond-447142	15.211554	-46.627205
NexPond-447406	10.804183	-31.955072
NexPond-447502	2.2006464	-44.078655
NexPond-447598	6.1706476	-35.012707
NexPond-447694	2.4795148	-42.744495
NexPond-447890	1.3659989	-46.632404
NexPond-447986	10.321918	-31.842693
NexPond-448082	3.3694017	-37.715763
NexPond-448178	12.470279	-45.37026
NexPond-448406	4.9474206	-43.493546
NexPond-448502	2.4998486	-42.07308
NexPond-448598	16.316051	-45.563187
NexPond-448694	1.6671504	-41.857014
NexPond-448986	4.8194423	-45.16412
NexPond-449082	2.7470648	-43.607483
NexPond-449178	3.2177916	-45.231323
NexPond-449274	0.6039402	-40.550484
NexPond-449708	2.5657728	-37.99081
NexPond-449804	1.995725	-43.06836
NexPond-449900	2.7333403	-40.9808
NexPond-449996	0.15722308	-34.948013
NexPond-450106	7.2734656	-44.958065
NexPond-450202	7.3266134	-45.79492
NexPond-450298	6.752095	-43.67531
NexPond-450394	7.652197	-45.938644
NexPond-450566	5.1108546	-44.219635
NexPond-450662	6.982108	-43.62613
NexPond-450758	0.5985852	-43.029022
NexPond-450854	0.36601883	-42.233776
NexPond-451126	4.8619876	-44.49216
NexPond-451414	3.4166894	-40.65961
NexPond-451666	-0.20415367	-42.44655
NexPond-451762	0.26568487	-42.779366
NexPond-451954	0.70268	-39.619274
NexPond-452185	1.2647816	-39.066837
NexPond-452281	2.768507	-41.31181
NexPond-452377	2.2928162	-45.25753
NexPond-452473	15.18698	-46.5673
NexPond-452586	5.0682597	-38.262455
NexPond-452682	9.985001	-42.072308
NexPond-452778	3.8913982	-46.296154
NexPond-452874	11.5004835	-40.592804
NexPond-453292	4.447939	-40.483566
NexPond-453388	3.2258775	-44.972706
NexPond-453484	0.77088803	-42.280014
NexPond-453580	3.1397488	-39.93518
NexPond-453922	10.832839	-40.022076
NexPond-454018	3.8379378	-37.88636
NexPond-454114	3.2613275	-39.46429
NexPond-454210	2.125467	-42.06729
NexPond-454312	11.198405	6.198343
NexPond-454408	0.068903014	-34.831936
NexPond-454506	0.19061805	-34.990425
NexPond-454602	9.330024	-34.52228
NexPond-454901	-46.248234	-16.637386
NexPond-455072	8.996639	-43.61143
NexPond-455167	6.748408	-43.766514
NexPond-455263	4.3191833	-45.73439
NexPond-455362	7.638922	-36.53906
NexPond-455458	9.775009	-35.493675
NexPond-455726	9.918919	-36.02712
NexPond-455822	8.423554	-33.412193
NexPond-455918	12.601255	-23.147379
NexPond-456014	19.265339	-24.246893
NexPond-456114	7.211012	-34.622295
NexPond-456210	14.176642	-34.34068
NexPond-456306	3.0204294	-34.940403
NexPond-456402	11.353607	-23.960236
NexPond-456926	9.921551	-38.90566
NexPond-457022	8.791102	-33.21506
NexPond-457118	7.951106	-37.74128
NexPond-457214	13.488582	-38.52059
NexPond-457666	9.417241	-37.378456
NexPond-457762	10.2708025	-37.989918
NexPond-457858	17.741257	-13.899941
NexPond-457954	11.930227	-44.984547
NexPond-458366	12.362798	-44.845432
NexPond-458462	15.417993	-38.513073
NexPond-458558	17.633356	-44.344654
NexPond-458654	28.339043	-11.957001
NexPond-458966	1.3885689	-41.19411
NexPond-459158	6.798655	-46.800755
NexPond-459366	10.73023	-43.34396
NexPond-459462	4.666493	-39.210526
NexPond-459558	5.116484	-38.691315
NexPond-459654	7.8446326	-35.90301
NexPond-460046	11.982542	-42.640896
NexPond-460142	9.248735	-38.103962
NexPond-460238	5.9349256	-41.159
NexPond-460334	13.671178	-41.376423
NexPond-460466	9.353661	-41.933674
NexPond-460562	12.409319	-45.60171
NexPond-460658	9.387713	-49.21994
NexPond-460754	0.8670418	-35.595272
NexPond-461246	10.067586	-49.081318
NexPond-461342	9.391499	-49.307346
NexPond-461438	8.347272	-42.16746
NexPond-461534	16.609777	-45.181953
NexPond-461766	10.554053	-49.373386
NexPond-461862	11.055244	-48.905415
NexPond-461958	10.510859	-48.912605
NexPond-462054	10.238785	-49.16501
NexPond-462266	36.729534	13.796874
NexPond-462362	8.032577	7.0416226
NexPond-462783	7.394477	-39.316685
NexPond-462879	11.3565235	-32.169605
NexPond-462986	6.5590014	-35.971584
NexPond-463082	11.778846	-31.703012
NexPond-463178	7.1873817	-38.891033
NexPond-463274	11.219695	-41.574707
NexPond-463486	11.877447	-39.432438
NexPond-463582	12.932469	-39.70718
NexPond-463678	9.471036	-41.60317
NexPond-463763	19.711386	-24.881525
NexPond-464006	34.320435	13.025896
NexPond-464102	12.188068	-30.465534
NexPond-464198	6.4591703	-37.037125
NexPond-464292	16.720316	-12.909721
NexPond-465084	19.900824	-25.690989
NexPond-465180	14.309232	-34.37006
NexPond-465276	12.353739	-31.000162
NexPond-465372	12.260486	-31.60246
NexPond-465472	7.2782073	-35.938057
NexPond-465568	20.93075	-29.437532
NexPond-465664	16.307627	-36.484116
NexPond-465769	10.09336	-42.803314
NexPond-465865	6.5258307	-37.081284
NexPond-465961	6.1447096	-39.442646
NexPond-466057	9.36928	-39.948612
NexPond-466375	9.226604	-41.14194
NexPond-466471	3.9632568	-34.642742
NexPond-466567	33.94021	24.532053
NexPond-466662	21.340738	-29.189697
NexPond-467202	15.617012	-34.942043
NexPond-467298	16.886866	-13.108557
NexPond-467394	3.923695	-33.908768
NexPond-467490	29.881268	-35.448696
NexPond-467606	4.0310464	-33.23305
NexPond-467702	20.536484	-29.13699
NexPond-467798	21.048323	-28.175632
NexPond-467893	31.475096	-12.093484
NexPond-468126	16.905333	-38.079952
NexPond-468222	29.29841	-21.220776
NexPond-468318	44.426315	-38.85052
NexPond-468417	21.385353	-33.98413
NexPond-468514	12.966918	-44.085846
NexPond-468610	14.358342	-37.221027
NexPond-468706	16.020624	-37.20013
